season_end_year,player,min_playing,gls_per,ast_per,x_g_per,x_ag_per
2008,Gabriel Obertan,715,0.25,0.13,NA,NA
2008,Marc Planus,2144,0.04,0,NA,NA
2008,Ulrich Ramé,3122,0,0,NA,NA
2008,Henri Saivet,13,0,NA,NA,NA
2008,Benoît Trémoulinas,505,0,0,NA,NA
2008,Mathieu Valverde,298,0,0,NA,NA
2008,Florian Boucansaud,229,0,0,NA,NA
2008,Lilian Compan,1499,0.3,0,NA,NA
2008,Benoît Costil,420,0,0,NA,NA
2008,Anthony Deroin,2177,0.12,0.17,NA,NA
2008,Juan Eluchans,2474,0.22,0.07,NA,NA
2008,Nicolas Florentin,1588,0.06,0.06,NA,NA
2008,Rémi Gomis,1588,0.06,0,NA,NA
2008,Yoan Gouffran,2977,0.3,0.18,NA,NA
2008,Elliot Grandin,430,0.21,0.21,NA,NA
2008,Cédric Hengbart,2856,0.06,0.03,NA,NA
2008,Issam Jemâa,948,0.28,0,NA,NA
2008,Grégory Leca,1340,0,0.07,NA,NA
2008,Reynald Lemaître,1361,0.13,0,NA,NA
2008,Sébastien Mazure,370,0,0,NA,NA
2008,Oumar N'Diaye,294,0,0,NA,NA
2008,Benjamin Nivet,2781,0.06,0.1,NA,NA
2008,Vincent Planté,2790,0,0,NA,NA
2008,Grégory Proment,2728,0.03,0.1,NA,NA
2008,Guillaume Quellier,49,0,0,NA,NA
2008,Alexandre Raineau,34,0,0,NA,NA
2008,Stéphane Samson,289,0.31,0,NA,NA
2008,Nicolas Seube,2448,0,0,NA,NA
2008,Jérémy Sorbon,3420,0.11,0.03,NA,NA
2008,Karl Svensson,473,0,0,NA,NA
2008,Alexis Thébaux,180,0,0,NA,NA
2008,Brahim Thiam,1224,0,0,NA,NA
2008,Julien Toudic,585,0.62,0,NA,NA
2008,Robert Acquafresca,1714,0.53,0.05,NA,NA
2008,Alessandro Agostini,2386,0,0,NA,NA
2008,Paolo Bianco,2700,0.07,0,NA,NA
2008,Davide Biondini,1862,0.05,0.05,NA,NA
2008,Joe Bizera,646,0,0,NA,NA
2008,Alessandro Budel,479,0,0,NA,NA
2008,Michele Canini,1545,0,0,NA,NA
2008,Luca Capecchi,90,0,0,NA,NA
2008,Daniele Conti,2786,0.16,0.03,NA,NA
2008,Andrea Cossu,1081,0.08,0.17,NA,NA
2008,Enrico Cotza,117,0,0,NA,NA
2008,Antonino D'Agostino,387,0,0,NA,NA
2008,Cristiano Del Grosso,1175,0,0,NA,NA
2008,Luis Diego López,2178,0,0,NA,NA
2008,Michele Ferri,1980,0,0,NA,NA
2008,Michele Fini,1874,0.14,0.1,NA,NA
2008,Pasquale Foggia,2126,0.21,0.13,NA,NA
2008,Marco Fortin,1080,0,0,NA,NA
2008,Jeda,1641,0.16,0,NA,NA
2008,Joaquín Larrivey,1207,0.07,0.07,NA,NA
2008,Daniele Magliocchetti,180,0,0,NA,NA
2008,Marco Mancosu,241,0,0.37,NA,NA
2008,Davide Marchini,13,0,0,NA,NA
2008,Vincenzo Marruocco,450,0,0,NA,NA
2008,Alessandro Matri,1964,0.27,0.09,NA,NA
2008,Andrea Parola,2610,0,0.03,NA,NA
2008,Francesco Pisano,1240,0,0,NA,NA
2008,Marco Storari,1800,0,0,NA,NA
2008,Pablo Álvarez,208,0,0,NA,NA
2008,Babù,30,0,0,NA,NA
2008,Davide Baiocco,2718,0.03,0.07,NA,NA
2008,Marco Biagianti,1235,0,0,NA,NA
2008,Albano Bizzarri,540,0,0,NA,NA
2008,Fabio Caserta,33,0,0,NA,NA
2008,Giuseppe Colucci,1549,0.06,0.06,NA,NA
2008,Mark Edusei,2022,0,0,NA,NA
2008,Marcello Gazzola,215,0,0,NA,NA
2008,Mariano Julio Izco,1981,0,0.05,NA,NA
2008,Cristian Llama,44,0,0,NA,NA
2008,Juan Manuel Vargas,2977,0.15,0.15,NA,NA
2008,Jorge Martínez,1955,0.37,0.09,NA,NA
2008,Giuseppe Mascara,2872,0.13,0.13,NA,NA
2008,Francesco Millesi,1,0,0,NA,NA
2008,Takayuki Morimoto,402,0.22,0.22,NA,NA
2008,Riccardo Nardini,33,0,0,NA,NA
2008,Piá,355,0,0,NA,NA
2008,Ciro Polito,2880,0,0,NA,NA
2008,Rocco Sabato,1068,0,0,NA,NA
2008,Gennaro Sardo,1817,0.05,0,NA,NA
2008,Matías Silvestre,831,0,0,NA,NA
2008,Cristian Silvestri,1640,0.05,0,NA,NA
2008,Andrea Sottil,420,0,0,NA,NA
2008,Gionatha Spinesi,2552,0.25,0.07,NA,NA
2008,Lorenzo Stovini,3240,0.03,0,NA,NA
2008,Giacomo Tedesco,1833,0,0.1,NA,NA
2008,Christian Terlizzi,2090,0.04,0,NA,NA
2008,Alex,2072,0.09,0.04,NA,NA
2008,Nicolas Anelka,964,0.09,0.47,NA,NA
2008,Michael Ballack,1410,0.45,0.06,NA,NA
2008,Juliano Belletti,1919,0.09,0.05,NA,NA
2008,Tal Ben Haim,1018,0,0,NA,NA
2008,Wayne Bridge,818,0,0.11,NA,NA
2008,Ricardo Carvalho,1746,0.05,0,NA,NA
2008,Petr Čech,2313,0,0,NA,NA
2008,Ashley Cole,2413,0.04,0.04,NA,NA
2008,Joe Cole,2468,0.26,0.18,NA,NA
2008,Carlo Cudicini,900,0,0,NA,NA
2008,Didier Drogba,1525,0.47,0.35,NA,NA
2008,Michael Essien,2096,0.26,0.13,NA,NA
2008,Paulo Ferreira,1292,0,0.07,NA,NA
2008,Henrique Hilário,207,0,0,NA,NA
2008,Glen Johnson,150,0,0,NA,NA
2008,Salomon Kalou,2133,0.3,0.42,NA,NA
2008,Frank Lampard,1955,0.46,0.37,NA,NA
2008,Claude Makélélé,1221,0,0,NA,NA
2008,Florent Malouda,1391,0.13,0.06,NA,NA
2008,John Obi Mikel,1954,0,0,NA,NA
2008,Claudio Pizarro,693,0.26,0.13,NA,NA
2008,Andriy Shevchenko,745,0.6,0.12,NA,NA
2008,Steve Sidwell,518,0,0.17,NA,NA
2008,Scott Sinclair,15,0,0,NA,NA
2008,John Terry,1895,0.05,0.05,NA,NA
2008,Shaun Wright-Phillips,1647,0.11,0.22,NA,NA
2008,Miles Addison,90,0,0,NA,NA
2008,Giles Barnes,1384,0.07,0.07,NA,NA
2008,Stephen Bywater,1620,0,0,NA,NA
2008,Mo Camara,62,0,0,NA,NA
2008,Roy Carroll,1260,0,0.07,NA,NA
2008,Claude Davis,1532,0,0,NA,NA
2008,Robert Earnshaw,939,0.1,0,NA,NA
2008,Marc Edworthy,658,0,0,NA,NA
2008,Craig Fagan,1485,0,0,NA,NA
2008,Benny Feilhaber,299,0,0,NA,NA
2008,Hossam Ghaly,1103,0,0.08,NA,NA
2008,Andy Griffin,1148,0,0,NA,NA
2008,Steve Howard,1395,0.06,0.19,NA,NA
2008,Michael Johnson,192,0,0,NA,NA
2008,David Jones,864,0.1,0,NA,NA
2008,Dean Leacock,2001,0,0.09,NA,NA
2008,Eddie Lewis,1903,0,0.05,NA,NA
2008,Jon Macken,44,0,0,NA,NA
2008,Bob Malcolm,58,0,0,NA,NA
2008,Jay McEveley,1921,0.09,0,NA,NA
2008,Tyrone Mears,2010,0.04,0.04,NA,NA
2008,Kenny Miller,2555,0.14,0.04,NA,NA
2008,Danny Mills,121,0,0,NA,NA
2008,Darren Moore,2466,0,0,NA,NA
2008,Lewin Nyatanga,180,0.5,0,NA,NA
2008,Matt Oakley,1668,0.16,0,NA,NA
2008,Stephen Pearson,1992,0,0,NA,NA
2008,Lewis Price,540,0,0,NA,NA
2008,Laurent Robert,180,0,0,NA,NA
2008,Robbie Savage,1349,0,0.07,NA,NA
2008,Paris Simmons,28,0,0,NA,NA
2008,Mile Sterjovski,688,0,0.13,NA,NA
2008,Alan Stubbs,645,0,0,NA,NA
2008,Gary Teale,917,0,0.1,NA,NA
2008,Andy Todd,1361,0.07,0.07,NA,NA
2008,Emanuel Villa,930,0.29,0,NA,NA
2008,Mehmet Akgün,90,0,0,NA,NA
2008,Martin Amedick,1031,0,0,NA,NA
2008,Alexander Bade,45,0,0,NA,NA
2008,Markus Brzenska,992,0,0,NA,NA
2008,Delron Buckley,1428,0.06,0.06,NA,NA
2008,Jakub Błaszczykowski,1806,0.05,0.05,NA,NA
2008,Dedê,2625,0.03,0.31,NA,NA
2008,Philipp Degen,847,0,0,NA,NA
2008,Christian Eggert,8,0,0,NA,NA
2008,Giovanni Federico,1974,0.18,0.27,NA,NA
2008,Alexander Frei,944,0.57,0.1,NA,NA
2008,Daniel Gordon,31,0,0,NA,NA
2008,Nico Hillenbrand,25,0,0,NA,NA
2008,Marcel Höttecke,450,0,0,NA,NA
2008,Mats Hummels,880,0,0,NA,NA
2008,Sebastian Kehl,1219,0.22,0,NA,NA
2008,Diego Klimowicz,1305,0.41,0.07,NA,NA
2008,Robert Kovač,1819,0,0,NA,NA
2008,Florian Kringe,2095,0.21,0.09,NA,NA
2008,Marc-André Kruska,1247,0,0,NA,NA
2008,Franck Njambe,104,0,0,NA,NA
2008,Christopher Nöthe,102,0,0,NA,NA
2008,Mladen Petrić,2378,0.49,0.08,NA,NA
2008,Antonio Rukavina,1225,0,0,NA,NA
2008,Sahr Senesie,82,0,0,NA,NA
2008,Euzebiusz Smolarek,105,0,0,NA,NA
2008,Tinga,2776,0.13,0,NA,NA
2008,Sebastian Tyrała,2,0,0,NA,NA
2008,Nelson Valdez,1631,0.17,0.06,NA,NA
2008,Roman Weidenfeller,1260,0,0,NA,NA
2008,Christian Wörns,1723,0.05,0.05,NA,NA
2008,Marc Ziegler,1305,0,0,NA,NA
2008,Caio Alves,250,0.36,0.36,NA,NA
2008,Ioannis Amanatidis,2700,0.37,0.17,NA,NA
2008,Mounir Chaftar,25,0,0,NA,NA
2008,Chris,832,0.11,0,NA,NA
2008,Martin Fenin,1369,0.39,0.13,NA,NA
2008,Michael Fink,2737,0.1,0.1,NA,NA
2008,Aarón Galindo,1932,0,0,NA,NA
2008,Marcel Heller,104,0.87,0,NA,NA
2008,Martin Hess,14,0,0,NA,NA
2008,Junichi Inamoto,1751,0,0,NA,NA
2008,Benjamin Köhler,2246,0.12,0.04,NA,NA
2008,Sotirios Kyrgiakos,2070,0.13,0,NA,NA
2008,Krešo Ljubičić,11,0,0,NA,NA
2008,Mehdi Mahdavikia,1219,0,0.22,NA,NA
2008,Vangelis Mantzios,312,0.29,0,NA,NA
2008,Alexander Meier,990,0.36,0,NA,NA
2008,Oka Nikolov,1035,0,0,NA,NA
2008,Patrick Ochs,2538,0,0,NA,NA
2008,Christoph Preuß,283,0,0,NA,NA
2008,Markus Pröll,2025,0,0,NA,NA
2008,Marco Russ,2309,0.12,0,NA,NA
2008,Christoph Spycher,2669,0,0,NA,NA
2008,Albert Streit,941,0,0.29,NA,NA
2008,Naohiro Takahara,446,0.2,0,NA,NA
2008,Michael Thurk,633,0.14,0.14,NA,NA
2008,Faton Toski,751,0.24,0.12,NA,NA
2008,Aleksandar Vasoski,313,0,0,NA,NA
2008,Markus Weissenberger,1155,0.08,0.31,NA,NA
2008,Ignazio Abate,1167,0.08,0.15,NA,NA
2008,Daniele Adani,434,0,0,NA,NA
2008,Luca Antonini,2378,0,0.04,NA,NA
2008,Nicola Ascoli,33,0,0,NA,NA
2008,Daniele Balli,1890,0,0,NA,NA
2008,Davide Bassi,1530,0,0,NA,NA
2008,Alessandro Budel,1453,0.12,0.06,NA,NA
2008,Antonio Buscè,2616,0.07,0.07,NA,NA
2008,Guillermo Giacomazzi,1056,0,0.09,NA,NA
2008,Sebastian Giovinco,2047,0.26,0.18,NA,NA
2008,Claudio Marchisio,1898,0,0.05,NA,NA
2008,Francesco Marianini,1461,0,0,NA,NA
2008,Lino Marzorati,2560,0.04,0,NA,NA
2008,Davide Moro,2188,0,0.04,NA,NA
2008,Gianluca Musacci,91,0,0,NA,NA
2008,Felice Piccolo,1485,0,0,NA,NA
2008,Nicola Pozzi,1121,0.56,0,NA,NA
2008,Francesco Pratali,1180,0,0,NA,NA
2008,Andrea Raggi,2827,0.03,0,NA,NA
2008,Luca Saudati,2096,0.17,0,NA,NA
2008,Vittorio Tosto,2335,0,0,NA,NA
2008,Richard Vanigli,651,0,0,NA,NA
2008,Ighli Vannucchi,2599,0.17,0.1,NA,NA
2008,Rej Volpato,423,0,0,NA,NA
2008,Stathis Aloneftis,332,0,0,NA,NA
2008,Stanislav Angelov,2717,0.03,0.1,NA,NA
2008,Christian Bassila,1794,0.15,0,NA,NA
2008,Steffen Baumgart,264,0,0,NA,NA
2008,Mario Cvitanović,2754,0,0,NA,NA
2008,Kristijan Ipša,186,0,0.48,NA,NA
2008,Branko Jelić,597,0.45,0,NA,NA
2008,Shao Jiayi,347,0,0,NA,NA
2008,Francis Kioyo,509,0,0,NA,NA
2008,Mariusz Kukiełka,1260,0,0.07,NA,NA
2008,Igor Mitreski,2765,0,0,NA,NA
2008,Christian Müller,1,0,0,NA,NA
2008,Michal Papadopulos,637,0.28,0,NA,NA
2008,Tomislav Piplica,900,0,0,NA,NA
2008,Ivan Radeljić,945,0,0,NA,NA
2008,Dimitar Rangelov,1443,0.37,0.25,NA,NA
2008,Stiven Rivić,1378,0.13,0.13,NA,NA
2008,Timo Rost,2935,0.09,0,NA,NA
2008,Vragel da Silva,1750,0.05,0,NA,NA
2008,Ervin Skela,2988,0.21,0.15,NA,NA
2008,Zoltán Szélesi,90,0,0,NA,NA
2008,Dennis Sørensen,2684,0.2,0.07,NA,NA
2008,Gerhard Tremmel,2160,0,0,NA,NA
2008,Przemysław Trytko,10,0,0,NA,NA
2008,Dušan Vasiljević,369,0,0,NA,NA
2008,Daniel Ziebig,1797,0.05,0,NA,NA
2008,Kiko Casilla,314,0,0,NA,NA
2008,Javier Chica,1164,0,0,NA,NA
2008,Ferran Corominas,1362,0.13,0,NA,NA
2008,Jônatas Domingos,269,0,0,NA,NA
2008,Ewerthon,448,0.2,0,NA,NA
2008,David García,1395,0,0,NA,NA
2008,Luis García,3149,0.37,0.23,NA,NA
2008,Jordi Gómez,52,0,0,NA,NA
2008,Moisés Hurtado,2678,0,0.03,NA,NA
2008,Daniel Jarque,2745,0.03,0,NA,NA
2008,Carlos Kameni,2700,0,0,NA,NA
2008,Iván de la Peña,704,0,0.13,NA,NA
2008,Iñaki Lafuente,406,0,0,NA,NA
2008,Jesús María Lacruz,1153,0,0,NA,NA
2008,Ángel Martínez,1930,0.09,0.05,NA,NA
2008,Moha,298,0,0,NA,NA
2008,Albert Riera,2616,0.14,0.14,NA,NA
2008,Clemente Rodríguez,1169,0,0,NA,NA
2008,Francisco Rufete,492,0,0,NA,NA
2008,Albert Serrán,90,0,0,NA,NA
2008,Milan Smiljanić,1527,0,0,NA,NA
2008,Jonathan Soriano,802,0.22,0.22,NA,NA
2008,Raúl Tamudo,1897,0.47,0.09,NA,NA
2008,Marc Torrejón,3210,0.03,0,NA,NA
2008,Valdo,2243,0.16,0.2,NA,NA
2008,Pablo Zabaleta,2707,0.03,0.07,NA,NA
2008,Yakubu Aiyegbeni,2303,0.59,0.08,NA,NA
2008,Victor Anichebe,1081,0.08,0.08,NA,NA
2008,Mikel Arteta,2447,0.04,0.18,NA,NA
2008,Leighton Baines,1140,0,0.08,NA,NA
2008,Tim Cahill,1498,0.42,0.12,NA,NA
2008,Lee Carsley,2865,0.03,0.13,NA,NA
2008,Manuel Fernandes,847,0,0.21,NA,NA
2008,Thomas Gravesen,182,0,0.49,NA,NA
2008,Tony Hibbert,1927,0,0.05,NA,NA
2008,Tim Howard,3240,0,0.03,NA,NA
2008,Phil Jagielka,2654,0.03,0.1,NA,NA
2008,Andrew Johnson,1847,0.29,0.19,NA,NA
2008,Joleon Lescott,3375,0.21,0.03,NA,NA
2008,James McFadden,474,0.38,0.19,NA,NA
2008,Phil Neville,3238,0.06,0.06,NA,NA
2008,Leon Osman,2313,0.16,0.04,NA,NA
2008,Steven Pienaar,2079,0.09,0.22,NA,NA
2008,Jack Rodwell,5,0,0,NA,NA
2008,Alan Stubbs,561,0.16,0,NA,NA
2008,Nuno Valente,721,0,0.12,NA,NA
2008,James Vaughan,145,0.62,0,NA,NA
2008,Stefan Wessels,180,0,0,NA,NA
2008,Joseph Yobo,2609,0.03,0.07,NA,NA
2008,Vlada Avramov,123,0,0,NA,NA
2008,Federico Balzaretti,383,0,0,NA,NA
2008,Daniele Cacia,72,0,0,NA,NA
2008,Dario Dainelli,1754,0,0,NA,NA
2008,Marco Donadel,2348,0.08,0,NA,NA
2008,Sébastien Frey,3117,0,0,NA,NA
2008,Alessandro Gamberini,2641,0.03,0,NA,NA
2008,Massimo Gobbi,1356,0.07,0,NA,NA
2008,Martin Jørgensen,1435,0,0.25,NA,NA
2008,Per Krøldrup,1620,0,0,NA,NA
2008,Zdravko Kuzmanović,2187,0.04,0.04,NA,NA
2008,Fabio Liverani,1864,0,0.1,NA,NA
2008,Cristiano Lupatelli,180,0,0,NA,NA
2008,Riccardo Montolivo,2596,0.07,0.1,NA,NA
2008,Adrian Mutu,2416,0.63,0.19,NA,NA
2008,Dani Osvaldo,633,0.71,0,NA,NA
2008,Manuel Pasqual,2237,0,0,NA,NA
2008,Michele Pazienza,328,0,0,NA,NA
2008,Giampaolo Pazzini,2287,0.35,0.2,NA,NA
2008,Alessandro Potenza,1057,0,0,NA,NA
2008,Mario Santana,1947,0.28,0.18,NA,NA
2008,Franco Semioli,1162,0.15,0.15,NA,NA
2008,Tomáš Ujfaluši,2431,0,0.04,NA,NA
2008,Anthony Vanden Borre,34,0,0,NA,NA
2008,Christian Vieri,1075,0.5,0.08,NA,NA
2008,Papa Waigo,325,0.55,0.28,NA,NA
2008,Leon Andreasen,789,0,0,NA,NA
2008,Nathan Ashton,90,0,0,NA,NA
2008,Chris Baird,1463,0,0,NA,NA
2008,Carlos Bocanegra,1619,0.06,0,NA,NA
2008,Hameur Bouazza,1188,0.08,0.08,NA,NA
2008,Papa Bouba Diop,20,0,0,NA,NA
2008,Jimmy Bullard,1386,0.13,0.19,NA,NA
2008,Philippe Christanval,17,0,0,NA,NA
2008,Simon Davies,3210,0.14,0.2,NA,NA
2008,Steven Davis,1843,0,0,NA,NA
2008,Clint Dempsey,2670,0.2,0.03,NA,NA
2008,Brede Hangeland,1350,0,0,NA,NA
2008,David Healy,1360,0.26,0,NA,NA
2008,Aaron Hughes,2660,0,0,NA,NA
2008,Collins John,38,0,0,NA,NA
2008,Eddie Johnson,384,0,0,NA,NA
2008,Diomansy Kamara,1613,0.28,0.06,NA,NA
2008,Kasey Keller,1170,0,0,NA,NA
2008,Seol Ki-hyeon,360,0,0.25,NA,NA
2008,Zat Knight,325,0,0,NA,NA
2008,Paul Konchesky,2925,0,0.03,NA,NA
2008,Shefki Kuqi,412,0,0.22,NA,NA
2008,Brian McBride,1204,0.3,0,NA,NA
2008,Danny Murphy,2470,0.18,0.04,NA,NA
2008,Erik Nevland,219,0.82,0,NA,NA
2008,Antti Niemi,1980,0,0,NA,NA
2008,Elliot Omozusi,689,0,0,NA,NA
2008,Ian Pearce,35,0,0,NA,NA
2008,Alexey Smertin,989,0.18,0.09,NA,NA
2008,Paul Stalteri,1134,0,0,NA,NA
2008,Dejan Stefanović,1170,0,0,NA,NA
2008,Moritz Volz,484,0,0,NA,NA
2008,Tony Warner,270,0,0,NA,NA
2008,Francesco Bega,763,0,0,NA,NA
2008,Marco Borriello,2904,0.59,0.12,NA,NA
2008,Cesare Bovo,2286,0,0,NA,NA
2008,Manuel Coppola,136,0,0,NA,NA
2008,Domenico Criscito,1402,0,0,NA,NA
2008,Gaetano De Rosa,1239,0,0,NA,NA
2008,Marco Di Vaio,984,0.27,0.09,NA,NA
2008,Fabiano,1719,0,0.16,NA,NA
2008,Luciano Figueroa,731,0.37,0.25,NA,NA
2008,Mirco Gasparetto,90,0,0,NA,NA
2008,Tommaso Ghinassi,21,0,0,NA,NA
2008,Ivan Jurić,2864,0,0.06,NA,NA
2008,Abdoulay Konko,3138,0.09,0.09,NA,NA
2008,Julio César de León,1965,0.18,0.09,NA,NA
2008,Alessandro Lucarelli,2114,0.04,0,NA,NA
2008,Andrea Masiello,192,0.47,0,NA,NA
2008,Matías Masiero,45,2,0,NA,NA
2008,Omar Milanetto,2190,0.04,0.12,NA,NA
2008,Matteo Paro,1338,0,0.07,NA,NA
2008,Silvano Raggio Garibaldi,23,0,0,NA,NA
2008,Marco Rossi,2526,0.07,0.04,NA,NA
2008,Rubinho,2460,0,0,NA,NA
2008,Danilo Sacramento,1636,0.06,0,NA,NA
2008,Gleison Santos,987,0,0,NA,NA
2008,Alessio Scarpi,960,0,0,NA,NA
2008,Giuseppe Sculli,2154,0.17,0,NA,NA
2008,Anthony Vanden Borre,143,0,0,NA,NA
2008,Papa Waigo,316,0,0,NA,NA
2008,Wilson,103,0,0,NA,NA
2008,Pato Abbondanzieri,3046,0,0,NA,NA
2008,Alberto Aguilar,31,0,NA,NA,NA
2008,Juan Ángel Albín,1659,0.38,0.11,NA,NA
2008,David Belenguer,2012,0,0,NA,NA
2008,Kepa Blanco,461,0.39,0.2,NA,NA
2008,Javier Casquero,2384,0.15,0,NA,NA
2008,Fabio Celestini,1621,0,0,NA,NA
2008,Cosmin Contra,675,0.13,0,NA,NA
2008,David Cortés,2495,0,0.07,NA,NA
2008,Mario Cotelo,846,0.11,0,NA,NA
2008,Manu del Moral,2232,0.28,0.12,NA,NA
2008,Cata Díaz,2700,0,0,NA,NA
2008,Jaime Gavilán,749,0,0.12,NA,NA
2008,Esteban Granero,1746,0.21,0.1,NA,NA
2008,Pablo Hernández,1994,0.14,0.18,NA,NA
2008,Juanfran,5,0,0,NA,NA
2008,Rubén de la Red,2593,0.07,0.14,NA,NA
2008,Lucas Licht,2921,0.03,0,NA,NA
2008,Mario,1023,0,0,NA,NA
2008,Nacho,288,0,0,NA,NA
2008,Braulio Nóbrega,1088,0.25,0.17,NA,NA
2008,Miguel Pallardó,675,0,0,NA,NA
2008,Alberto Ruiz,31,0,0,NA,NA
2008,Franck Signorino,350,0,0,NA,NA
2008,David Sousa,848,0.32,0,NA,NA
2008,Manuel Tena,950,0,0,NA,NA
2008,Ikechukwu Uche,1601,0.22,0.11,NA,NA
2008,Óscar Ustari,360,0,0,NA,NA
2008,Otto Addo,24,0,0,NA,NA
2008,Timothée Atouba,1573,0,0,NA,NA
2008,Änis Ben-Hatira,115,0,0,NA,NA
2008,Collin Benjamin,1080,0.08,0,NA,NA
2008,Jérôme Boateng,2148,0,0.08,NA,NA
2008,Mišo Brečko,609,0,0,NA,NA
2008,Romeo Castelen,699,0,0.13,NA,NA
2008,Guy Demel,2121,0,0.04,NA,NA
2008,Rafael van der Vaart,2522,0.43,0.29,NA,NA
2008,Mario Fillinger,1,0,0,NA,NA
2008,Paolo Guerrero,2056,0.39,0.18,NA,NA
2008,Wolfgang Hesl,17,0,0,NA,NA
2008,David Jarolím,2220,0.08,0.08,NA,NA
2008,Nigel de Jong,2487,0.04,0.07,NA,NA
2008,Vincent Kompany,1527,0.06,0,NA,NA
2008,Joris Mathijsen,2790,0.03,0,NA,NA
2008,Eric Maxim Choupo-Moting,326,0,0,NA,NA
2008,Vadis Odjidja-Ofoe,10,0,0,NA,NA
2008,Ivica Olić,2421,0.52,0.11,NA,NA
2008,Juan Pablo Sorín,118,0,0,NA,NA
2008,Anton Putsila,17,0,0,NA,NA
2008,Bastian Reinhardt,2684,0.1,0,NA,NA
2008,Frank Rost,3043,0,0,NA,NA
2008,Sidney Sam,55,0,0,NA,NA
2008,Piotr Trochowski,2102,0.04,0.21,NA,NA
2008,Mohamed Zidan,837,0.22,0.11,NA,NA
2008,Hanno Balitsch,2276,0.16,0.04,NA,NA
2008,Vinícius Bergantin,2422,0.04,0,NA,NA
2008,Ferhat Bıkmaz,15,0,0,NA,NA
2008,Arnold Bruggink,1512,0.36,0.24,NA,NA
2008,Steve Cherundolo,2930,0,0.06,NA,NA
2008,Robert Enke,3060,0,0,NA,NA
2008,Frank Fahrenhorst,1863,0.1,0,NA,NA
2008,Sören Halfar,180,0,0,NA,NA
2008,Mike Hanke,2519,0.36,0.07,NA,NA
2008,Vahid Hashemian,548,0.16,0.49,NA,NA
2008,Szabolcs Huszti,2678,0.34,0.17,NA,NA
2008,Valérien Ismaël,1177,0,0,NA,NA
2008,Thomas Kleine,721,0.12,0,NA,NA
2008,Gaëtan Krebs,352,0,0,NA,NA
2008,Altin Lala,1942,0,0,NA,NA
2008,Benjamin Lauth,674,0,0.13,NA,NA
2008,Sérgio Pinto,1271,0.21,0.14,NA,NA
2008,Konstantin Rausch,68,0,0,NA,NA
2008,Jan Rosenthal,1390,0.26,0,NA,NA
2008,Bastian Schulz,68,0,0,NA,NA
2008,Christian Schulz,2382,0.15,0.04,NA,NA
2008,Jiří Štajner,1499,0.36,0,NA,NA
2008,Michael Tarnat,1380,0.07,0.13,NA,NA
2008,Chavdar Yankov,280,0,0,NA,NA
2008,Sal Zizzo,66,0,0,NA,NA
2008,Dariusz Żuraw,220,0,0,NA,NA
2008,Victor Agali,1509,0.06,0,NA,NA
2008,Fin Bartels,1367,0.26,0,NA,NA
2008,Stefan Beinlich,540,0,0,NA,NA
2008,Kai Bülow,2263,0.08,0,NA,NA
2008,Đorđije Ćetković,668,0.13,0,NA,NA
2008,Régis Dorn,459,0.2,0,NA,NA
2008,Gledson,810,0,0,NA,NA
2008,Jörg Hahnel,540,0,0,NA,NA
2008,Sebastian Hähnge,949,0.38,0,NA,NA
2008,Enrico Kern,2806,0.22,0.1,NA,NA
2008,Dexter Langen,2055,0,0,NA,NA
2008,Benjamin Lense,393,0,0,NA,NA
2008,Assani Lukimya-Mulongoti,294,0,0,NA,NA
2008,Addy-Waku Menga,454,0.2,0,NA,NA
2008,Diego Morais,243,0,0,NA,NA
2008,Orestes,2835,0.1,0,NA,NA
2008,Heath Pearce,903,0,0.1,NA,NA
2008,Christian Rahn,2166,0.12,0.17,NA,NA
2008,Tobias Rathgeb,2645,0.03,0.14,NA,NA
2008,René Rydlewicz,185,0,0,NA,NA
2008,Marcel Schied,120,0,0,NA,NA
2008,Tim Sebastian,2736,0,0,NA,NA
2008,Amir Shapourzadeh,594,0,0,NA,NA
2008,Marc Stein,2547,0.04,0.04,NA,NA
2008,Simon Tüting,28,0,0,NA,NA
2008,Stefan Wächter,2520,0,0,NA,NA
2008,Zafer Yelen,1031,0,0.17,NA,NA
2008,Bryan Arguez,28,0,0,NA,NA
2008,Steve von Bergen,1975,0,0,NA,NA
2008,Pascal Bieler,139,0,0,NA,NA
2008,Sofian Chahed,2693,0.13,0.03,NA,NA
2008,Pál Dárdai,1284,0,0.07,NA,NA
2008,Valeri Domovchiyski,57,1.58,0,NA,NA
2008,Jaroslav Drobný,3060,0,0,NA,NA
2008,Patrick Ebert,2072,0.04,0.04,NA,NA
2008,Chinedu Ede,83,0,0,NA,NA
2008,Malik Fathi,1935,0.05,0,NA,NA
2008,Arne Friedrich,2624,0,0.03,NA,NA
2008,Gilberto,1240,0.07,0,NA,NA
2008,Tobias Grahn,618,0,0,NA,NA
2008,Gojko Kačar,1436,0.06,0.13,NA,NA
2008,Srđan Lakić,18,0,0,NA,NA
2008,André Lima,969,0.19,0,NA,NA
2008,Lúcio,603,0.15,0.15,NA,NA
2008,Fabian Lustenberger,1397,0.06,0.06,NA,NA
2008,Mineiro,1654,0.05,0,NA,NA
2008,Christian Müller,90,0,0,NA,NA
2008,Solomon Okoronkwo,586,0.61,0,NA,NA
2008,Marko Pantelić,2272,0.51,0.12,NA,NA
2008,Łukasz Piszczek,1213,0.07,0.15,NA,NA
2008,Raffael,1299,0.28,0.28,NA,NA
2008,Andreas Schmidt,389,0,0,NA,NA
2008,Josip Šimunić,2610,0,0,NA,NA
